timestamp,y,mu,sigma,logit,p_up_raw,p_up_cal,conformal_p,pit_z
2025-10-08 19:59:59.999000+00:00,-6.483729e-05,0.017539814,0.6934743,0.065778375,0.5100892,0.5088261365890503,0.6575875486381323,-0.025386162957195344
2025-10-08 20:59:59.999000+00:00,-0.004851974,0.015996613,0.6804383,0.05795477,0.50937796,0.5077765583992004,0.6186770428015564,-0.030639937962404936
2025-10-08 21:59:59.999000+00:00,0.0036322626,-1.694262e-05,0.6827649,0.11036744,0.4999901,0.5148062109947205,0.9494163424124513,0.005344746438181794
2025-10-08 22:59:59.999000+00:00,-0.0008548299,-0.005577024,0.68840975,0.10094692,0.4967681,0.5135431289672852,0.9377431906614786,0.006859569019181964
2025-10-08 23:59:59.999000+00:00,0.00090434175,-0.0412974,0.6751846,0.09905935,0.47561407,0.5132899880409241,0.33852140077821014,0.06250400229896812
2025-10-09 00:59:59.999000+00:00,-0.0037029628,-0.038010772,0.7062031,0.11041123,0.47853765,0.514812171459198,0.4085603112840467,0.048580655335081796
2025-10-09 01:59:59.999000+00:00,-0.0023271379,0.029725105,0.58492786,0.05695805,0.52026486,0.5076428055763245,0.4357976653696498,-0.054796915637739835
2025-10-09 02:59:59.999000+00:00,-0.007566711,0.06986876,0.56116635,0.009790275,0.5495428,0.5013138055801392,0.14007782101167315,-0.13799022303585765
2025-10-09 03:59:59.999000+00:00,0.0034093692,0.1579886,0.62922287,0.0716572,0.5991259,0.5096147060394287,0.01556420233463035,-0.24566688725618588
2025-10-09 04:59:59.999000+00:00,0.0008128872,0.10033293,0.5812842,0.055532526,0.5685193,0.5074515342712402,0.09727626459143969,-0.17120719811755775
2025-10-09 05:59:59.999000+00:00,-0.0002867205,0.06917553,0.554531,0.029327188,0.5496377,0.5039354562759399,0.15953307392996108,-0.12526305962969486
2025-10-09 06:59:59.999000+00:00,-0.0012478072,0.06729618,0.5454714,0.012860842,0.54909396,0.5017258524894714,0.15953307392996108,-0.12566009522041272
2025-10-09 07:59:59.999000+00:00,-0.00043077226,0.07444599,0.54901206,0.016192628,0.55393124,0.5021729469299316,0.14785992217898833,-0.13638455281101786
2025-10-09 08:59:59.999000+00:00,-0.0053116702,0.08663519,0.5445365,0.009983808,0.5632045,0.5013397336006165,0.10894941634241245,-0.16885344205672712
2025-10-09 09:59:59.999000+00:00,0.004534978,0.12285942,0.58568835,0.05213873,0.5830761,0.506996214389801,0.04669260700389105,-0.20202628226444147
2025-10-09 10:59:59.999000+00:00,0.0028943429,0.06615482,0.5441035,0.018141093,0.54838616,0.5024343729019165,0.1828793774319066,-0.1162655256858105
2025-10-09 11:59:59.999000+00:00,0.004630267,0.03176537,0.5317976,-0.03196647,0.5238155,0.49571043252944946,0.5058365758754864,-0.05102524912764205
2025-10-09 12:59:59.999000+00:00,0.006719705,0.01948107,0.54439515,-0.07361455,0.51427305,0.49012264609336853,0.7665369649805448,-0.02344136457833225
2025-10-09 13:59:59.999000+00:00,-0.009298155,0.002523765,0.595096,-0.084719315,0.5016919,0.4886331558227539,0.77431906614786,-0.019865568260147633
2025-10-09 14:59:59.999000+00:00,-0.009211353,0.045681104,0.593005,0.08750401,0.53070146,0.5117403268814087,0.2140077821011673,-0.09256660053002455
2025-10-09 15:59:59.999000+00:00,-0.0012851327,0.16731036,0.68239295,0.17590164,0.59684217,0.5235873460769653,0.0038910505836575876,-0.24706510907035448
2025-10-09 16:59:59.999000+00:00,-0.01102273,0.1837947,0.6761942,0.16680028,0.60711503,0.5223686099052429,0.0038910505836575876,-0.288108711163212
2025-10-09 17:59:59.999000+00:00,0.009669009,0.17310946,0.7429979,0.16835092,0.59211457,0.5225762724876404,0.0038910505836575876,-0.21997431161854267
2025-10-09 18:59:59.999000+00:00,-0.0026135102,0.1405781,0.67740047,0.14128788,0.5822004,0.518950879573822,0.023346303501945526,-0.21138399317945683
2025-10-09 19:59:59.999000+00:00,0.0024646348,0.14532894,0.6892136,0.14385669,0.58350253,0.5192950367927551,0.023346303501945526,-0.20728596988282105
2025-10-09 20:59:59.999000+00:00,0.0012217497,0.13037701,0.6680654,0.12815183,0.5773646,0.5171903967857361,0.027237354085603113,-0.19332726145856213
2025-10-09 21:59:59.999000+00:00,0.0029894323,0.109939486,0.65061325,0.10848072,0.56709313,0.5145533084869385,0.07392996108949416,-0.16438345476524668
2025-10-09 22:59:59.999000+00:00,0.0017422173,0.084096536,0.61489207,0.08424778,0.5543922,0.5113035440444946,0.12062256809338522,-0.1339329669662875
2025-10-09 23:59:59.999000+00:00,-0.00033061946,0.06401335,0.5883169,0.046809815,0.54332244,0.5062812566757202,0.1828793774319066,-0.10936956694650604
2025-10-10 00:59:59.999000+00:00,0.0008460546,0.0642862,0.58723,0.052586854,0.54358655,0.5070562958717346,0.1828793774319066,-0.10803287421599717
2025-10-10 01:59:59.999000+00:00,-0.00087895547,0.108083025,0.5814308,0.13478829,0.57373506,0.5180798768997192,0.06614785992217899,-0.18740318097890882
2025-10-10 02:59:59.999000+00:00,-0.0046837246,0.09207772,0.54039687,0.09150663,0.56764793,0.5122771263122559,0.10505836575875487,-0.17905625903408812
2025-10-10 03:59:59.999000+00:00,-0.00038357344,0.09656204,0.53854483,0.11521466,0.5711496,0.5154561400413513,0.10505836575875487,-0.18001401222668884
2025-10-10 04:59:59.999000+00:00,0.0019153663,0.104469255,0.5323751,0.1053912,0.57778585,0.5141389966011047,0.08949416342412451,-0.19263464588304818
2025-10-10 05:59:59.999000+00:00,0.0027760009,0.10049443,0.53680426,0.11790578,0.5742515,0.5158169269561768,0.10505836575875487,-0.18203735715831892
2025-10-10 06:59:59.999000+00:00,-0.0017673987,0.0938372,0.54370606,0.13059646,0.5685124,0.5175180435180664,0.10505836575875487,-0.17583876178259808
2025-10-10 07:59:59.999000+00:00,-0.0035416759,0.09371072,0.54328465,0.13718025,0.5684735,0.5184003710746765,0.10505836575875487,-0.1790081784465689
2025-10-10 08:59:59.999000+00:00,0.0056455485,0.10476388,0.5539943,0.15008144,0.5749953,0.5201290845870972,0.09727626459143969,-0.17891579800385862
2025-10-10 09:59:59.999000+00:00,-0.0026406492,0.07221389,0.5704445,0.20391311,0.5503684,0.5273365378379822,0.14785992217898833,-0.13122141451423863
2025-10-10 10:59:59.999000+00:00,0.0015946056,0.08775398,0.57437134,0.20209128,0.56071514,0.5270928144454956,0.11673151750972763,-0.1500063983788938
2025-10-10 11:59:59.999000+00:00,0.0004100221,0.10245885,0.57709837,0.17947915,0.5704584,0.5240663290023804,0.0933852140077821,-0.1768309058344266
2025-10-10 12:59:59.999000+00:00,0.00034229594,0.103364035,0.5723612,0.16377456,0.5716562,0.521963357925415,0.08949416342412451,-0.17999428459012115
2025-10-10 13:59:59.999000+00:00,0.0006111993,0.114281684,0.5670712,0.1518318,0.57985777,0.5203636288642883,0.058365758754863814,-0.20045187443516713
2025-10-10 14:59:59.999000+00:00,-0.009690016,0.09739968,0.53906125,0.15542515,0.57169217,0.5208449363708496,0.07392996108949416,-0.19865961005465865
2025-10-10 15:59:59.999000+00:00,-0.012289972,0.09926875,0.5997776,0.2191005,0.5657284,0.5293680429458618,0.058365758754863814,-0.1860001528059652
2025-10-10 16:59:59.999000+00:00,-0.006876824,0.15467918,0.71034414,0.25544804,0.58618903,0.5342258810997009,0.0038910505836575876,-0.22743342982125508
2025-10-10 17:59:59.999000+00:00,-0.004744229,0.18747954,0.721974,0.21865343,0.6024433,0.5293082594871521,0.0038910505836575876,-0.2662474902920188
2025-10-10 18:59:59.999000+00:00,-0.0035123613,0.18044667,0.71038544,0.20027386,0.600257,0.526849627494812,0.0038910505836575876,-0.25895664516732264
2025-10-10 19:59:59.999000+00:00,-0.004903713,0.1825253,0.6911588,0.17271723,0.60414314,0.523160994052887,0.0038910505836575876,-0.271180845039161
2025-10-10 20:59:59.999000+00:00,-0.020860916,0.19192319,0.69337577,0.16223165,0.6090314,0.5217567086219788,0.0038910505836575876,-0.30688136582705194
2025-10-10 21:59:59.999000+00:00,-0.008304218,0.21486448,0.7908947,0.16482791,0.6070632,0.5221044421195984,0.0038910505836575876,-0.28217245477074365
2025-10-10 22:59:59.999000+00:00,0.0031093692,0.2589038,0.76210636,0.15631175,0.6329668,0.520963728427887,0.0038910505836575876,-0.3356413828917913
2025-10-10 23:59:59.999000+00:00,-0.0078773275,0.21939321,0.7479305,0.15870811,0.61536646,0.5212847590446472,0.0038910505836575876,-0.30386583780356563
2025-10-11 00:59:59.999000+00:00,-0.0022346894,0.2023951,0.7448555,0.15200725,0.60708284,0.5203870534896851,0.0038910505836575876,-0.2747241303826032
2025-10-11 01:59:59.999000+00:00,-0.012556323,0.20026554,0.72423255,0.018218921,0.60892606,0.502444863319397,0.0038910505836575876,-0.29385846192568504
2025-10-11 02:59:59.999000+00:00,0.018868217,0.1938989,0.74622464,0.027558105,0.60250634,0.5036980509757996,0.0038910505836575876,-0.2345549507403288
2025-10-11 03:59:59.999000+00:00,-0.008104294,0.15132326,0.7196595,-0.003485836,0.58327174,0.49953219294548035,0.0038910505836575876,-0.22153192012668999
